% Model,main_refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 10 2018, 14:52"
% Table,Accumulated Probe Table 2 - 
% period,Time,"Attenuation factor, Attenuation factor",Relative air entry rate,"Average crack Peclet number, Crack Peclet number","TCE in indoor air, TCE in indoor air",TCE emission rate
43200,21795.056666718006,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21861.638038719033,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21904.350748014018,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21947.063457309003,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,21989.776166603988,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,22032.488875898973,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,22117.914294488943,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,22203.339713078913,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,22288.765131668883,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,22459.61596884882,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,22801.317643208695,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,23143.01931756857,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,23484.720991928447,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,23826.422666288323,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,24168.1243406482,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,24364.428823101276,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,24560.733305554353,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,24757.03778800743,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,24953.342270460507,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,25149.646752913584,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,25542.25571781974,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,25934.864682725893,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,26720.0826125382,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,27505.30054235051,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,28290.518472162817,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,29075.736401975126,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,30646.172261599742,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,32216.60812122436,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,33787.043980848975,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,35357.47984047359,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,36927.91570009821,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,38498.351559722825,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,40068.78741934744,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,41639.22327897206,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43052.61555263421,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43072.99102834358,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43075.537962807255,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43080.631831734594,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43090.81956958928,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43111.19504529865,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43131.57052100802,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43172.32147242676,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43213.0724238455,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43294.57432668298,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43376.07622952046,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43457.57813235794,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43539.080035195424,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43612.43174774916,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43685.78346030289,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43734.60946755631,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43774.500936094424,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43805.48126003556,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43867.441907917826,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43929.402555800094,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,43991.36320368236,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44053.32385156463,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44115.2844994469,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44169.12953963858,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44216.50234784035,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44263.87515604212,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44358.62077244566,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44453.3663888492,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44548.11200525274,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44737.603238059826,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
43200,44927.09447086691,8.825325531625707E-5,5.459068315437794E-4,0.20740888847240255,3.55660618924516E-5,1.481502540703318E-6
