% Model,main_refined.mph
% Version,COMSOL 5.3.1.275
% Date,"Oct 16 2018, 17:13"
% Table,Accumulated Probe Table 2 - 
% period,Time,"Attenuation factor, Attenuation factor",Relative air entry rate,"Average crack Peclet number, Crack Peclet number","TCE in indoor air, TCE in indoor air",TCE emission rate
60,2.762205235849392,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,2.911479496939853,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,3.0607537580303146,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,3.210028019120776,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,3.5085765413016987,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,3.8071250634826215,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,4.4042221078444665,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,5.001319152206312,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,5.598416196568158,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,6.792610285291849,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,7.98680437401554,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,9.18099846273923,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,10.375192551462922,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,12.763580728910302,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,15.151968906357684,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,17.540357083805066,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,22.317133438699827,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,25.280991860081937,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,27.060992191309825,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,28.09094028496798,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,29.120888378626137,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,29.482124403764193,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,29.843360428902248,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,30.154023684018718,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,30.43202854920996,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
60,30.710033414401202,1.6691329139830845E-5,5.478352408794463E-4,0.20814155788359268,6.726605643351832E-6,2.9447168902142845E-7
