Time,Specie,IndoorConcentration,SubslabConcentration,AttenuationSubslab,logIndoorConcentration,logAttenuationSubslab,IndoorOutdoorPressure,Season
2012-01-18 03:18:06,Trichloroethene,1.38,6.8,0.20294117647058824,0.13987908640123647,-0.6926298263049998,-2.83,Winter
2012-01-18 03:18:06,Chloroform,1.29,217.0,0.005944700460829493,0.11058971029924897,-2.2258700235492803,-2.83,Winter
2012-01-18 04:57:33,Tetrachloroethene,3.7,134.0,0.027611940298507463,0.568201724066995,-1.5589030742978127,-2.35,Winter
2012-01-18 04:57:33,Trichloroethene,1.61,6.9,0.23333333333333334,0.20682587603184974,-0.6320232147054056,-2.35,Winter
2012-01-18 04:57:33,Chloroform,1.46,217.0,0.006728110599078341,0.1643528557844371,-2.1721068780640924,-2.35,Winter
2012-01-18 06:37:01,Trichloroethene,1.27,6.8,0.18676470588235294,0.10380372095595687,-0.7287051917502795,-2.2,Winter
2012-01-18 06:37:01,Tetrachloroethene,2.9,134.0,0.021641791044776117,0.4623979978989561,-1.6647068004658516,-2.2,Winter
2012-01-18 06:37:01,Chloroform,1.31,217.0,0.006036866359447005,0.11727129565576427,-2.219188438192765,-2.2,Winter
2012-01-18 08:16:28,Chloroform,1.11,217.0,0.00511520737327189,0.04532297878665747,-2.291136755061872,-2.58,Winter
2012-01-18 08:16:28,Trichloroethene,1.18,6.8,0.17352941176470588,0.07188200730612536,-0.7606269054001109,-2.58,Winter
2012-01-18 08:16:28,Tetrachloroethene,2.5,134.0,0.018656716417910446,0.3979400086720376,-1.72916478969277,-2.58,Winter
2012-01-18 09:55:56,Trichloroethene,1.27,6.9,0.18405797101449275,0.10380372095595687,-0.7350453697812984,-2.55,Winter
2012-01-18 09:55:56,Tetrachloroethene,2.4,133.0,0.018045112781954885,0.38021124171160603,-1.7436403992554799,-2.55,Winter
2012-01-18 09:55:56,Chloroform,1.21,217.0,0.005576036866359447,0.08278537031645007,-2.2536743635320793,-2.55,Winter
2012-01-18 11:35:23,Trichloroethene,1.23,6.7,0.1835820895522388,0.08990511143939793,-0.7361696912614285,-2.5,Winter
2012-01-18 11:35:23,Tetrachloroethene,2.4,133.0,0.018045112781954885,0.38021124171160603,-1.7436403992554799,-2.5,Winter
2012-01-18 11:35:23,Chloroform,1.17,217.0,0.005391705069124423,0.06818586174616162,-2.268273872102368,-2.5,Winter
2012-01-18 13:14:50,Tetrachloroethene,2.2,132.0,0.016666666666666666,0.3424226808222063,-1.7781512503836436,-3.46,Winter
2012-01-18 13:14:50,Chloroform,1.17,216.0,0.005416666666666666,0.06818586174616162,-2.2662678894047694,-3.46,Winter
2012-01-18 13:14:50,Trichloroethene,1.3,6.8,0.1911764705882353,0.11394335230683678,-0.7185655603993996,-3.46,Winter
2012-01-18 14:54:18,Tetrachloroethene,2.4,132.0,0.01818181818181818,0.38021124171160603,-1.7403626894942439,-3.18,Winter
2012-01-18 14:54:18,Trichloroethene,1.2,6.7,0.1791044776119403,0.07918124604762482,-0.7468935566532017,-3.18,Winter
2012-01-18 14:54:18,Chloroform,1.17,216.0,0.005416666666666666,0.06818586174616162,-2.2662678894047694,-3.18,Winter
2012-01-18 16:33:46,Tetrachloroethene,2.0,132.0,0.015151515151515152,0.3010299956639812,-1.8195439355418686,-2.75,Winter
2012-01-18 16:33:46,Chloroform,1.0,217.0,0.004608294930875576,0.0,-2.3364597338485296,-2.75,Winter
2012-01-18 16:33:46,Trichloroethene,1.04,6.8,0.15294117647058825,0.01703333929878037,-0.8154755734074559,-2.75,Winter
2012-01-18 18:13:14,Chloroform,0.96,215.0,0.004465116279069767,-0.017728766960431602,-2.350167226876037,-3.85,Winter
2012-01-18 18:13:14,Tetrachloroethene,2.0,131.0,0.015267175572519083,0.3010299956639812,-1.8162412999917832,-3.85,Winter
2012-01-18 18:13:14,Trichloroethene,1.16,6.7,0.17313432835820894,0.06445798922691845,-0.761616813473908,-3.85,Winter
2012-01-18 19:52:42,Chloroform,1.13,216.0,0.005231481481481481,0.05307844348341968,-2.281375307667511,-1.94,Winter
2012-01-18 19:52:42,Trichloroethene,1.25,6.7,0.18656716417910446,0.09691001300805642,-0.7291647896927701,-1.94,Winter
2012-01-18 19:52:42,Tetrachloroethene,2.4,132.0,0.01818181818181818,0.38021124171160603,-1.7403626894942439,-1.94,Winter
2012-01-18 21:32:10,Chloroform,1.14,216.0,0.005277777777777777,0.05690485133647255,-2.2775488998144584,-2.47,Winter
2012-01-18 21:32:10,Trichloroethene,1.18,6.7,0.1761194029850746,0.07188200730612536,-0.7541927953947011,-2.47,Winter
2012-01-18 21:32:10,Tetrachloroethene,2.3,131.0,0.017557251908396944,0.36172783601759284,-1.7555434596381714,-2.47,Winter
2012-01-18 23:11:38,Trichloroethene,1.0,6.8,0.14705882352941177,0.0,-0.8325089127062363,-3.08,Winter
2012-01-18 23:11:38,Tetrachloroethene,2.2,131.0,0.016793893129770993,0.3424226808222063,-1.774848614833558,-3.08,Winter
2012-01-18 23:11:38,Chloroform,1.11,216.0,0.005138888888888889,0.04532297878665747,-2.2891307723642735,-3.08,Winter
2012-01-19 00:51:06,Chloroform,0.97,216.0,0.0044907407407407405,-0.01322826573375516,-2.347682016884686,-2.93,Winter
2012-01-19 00:51:06,Trichloroethene,0.88,6.7,0.13134328358208955,-0.05551732784983137,-0.8815921305506578,-2.93,Winter
2012-01-19 00:51:06,Tetrachloroethene,2.0,131.0,0.015267175572519083,0.3010299956639812,-1.8162412999917832,-2.93,Winter
2012-01-19 02:30:34,Tetrachloroethene,2.0,131.0,0.015267175572519083,0.3010299956639812,-1.8162412999917832,-3.32,Winter
2012-01-19 02:30:34,Trichloroethene,0.83,6.7,0.12388059701492536,-0.0809219076239261,-0.9069967103247526,-3.32,Winter
2012-01-19 02:30:34,Chloroform,0.96,216.0,0.0044444444444444444,-0.017728766960431602,-2.3521825181113627,-3.32,Winter
2012-01-19 04:10:01,Chloroform,1.04,216.0,0.004814814814814815,0.01703333929878037,-2.3174204118521504,-2.07,Winter
2012-01-19 04:10:01,Trichloroethene,1.02,6.8,0.15,0.008600171761917567,-0.8239087409443188,-2.07,Winter
2012-01-19 04:10:01,Tetrachloroethene,2.2,131.0,0.016793893129770993,0.3424226808222063,-1.774848614833558,-2.07,Winter
2012-01-19 05:49:29,Tetrachloroethene,2.2,131.0,0.016793893129770993,0.3424226808222063,-1.774848614833558,-1.94,Winter
2012-01-19 05:49:29,Chloroform,1.05,217.0,0.004838709677419355,0.021189299069938092,-2.3152704347785913,-1.94,Winter
2012-01-19 05:49:29,Trichloroethene,1.06,6.6,0.1606060606060606,0.02530586526477026,-0.7942380702770984,-1.94,Winter
2012-01-19 07:28:58,Tetrachloroethene,2.1,131.0,0.01603053435114504,0.3222192947339193,-1.795052000921845,-1.74,Winter
2012-01-19 07:28:58,Chloroform,1.03,217.0,0.004746543778801843,0.012837224705172217,-2.323622509143357,-1.74,Winter
2012-01-19 07:28:58,Trichloroethene,1.09,6.8,0.16029411764705884,0.03742649794062367,-0.7950824147656127,-1.74,Winter
2012-01-19 09:08:31,Chloroform,0.93,217.0,0.004285714285714286,-0.031517051446064856,-2.3679767852945943,-2.9,Winter
2012-01-19 09:08:31,Tetrachloroethene,2.1,131.0,0.01603053435114504,0.3222192947339193,-1.795052000921845,-2.9,Winter
2012-01-19 09:08:31,Trichloroethene,0.87,6.7,0.12985074626865672,-0.060480747381381476,-0.8865555500822079,-2.9,Winter
2012-01-19 10:48:09,Tetrachloroethene,2.1,131.0,0.01603053435114504,0.3222192947339193,-1.795052000921845,-1.31,Winter
2012-01-19 10:48:09,Trichloroethene,0.91,6.6,0.13787878787878788,-0.040958607678906384,-0.8605025432207751,-1.31,Winter
2012-01-19 10:48:09,Chloroform,1.05,217.0,0.004838709677419355,0.021189299069938092,-2.3152704347785913,-1.31,Winter
2012-01-19 12:27:54,Tetrachloroethene,1.9,131.0,0.01450381679389313,0.2787536009528289,-1.8385176947029354,-1.99,Winter
2012-01-19 12:27:54,Trichloroethene,0.71,6.8,0.10441176470588236,-0.14874165128092473,-0.981250563987161,-1.99,Winter
2012-01-19 12:27:54,Chloroform,0.87,218.0,0.003990825688073394,-0.060480747381381476,-2.3989372409859864,-1.99,Winter
2012-01-19 14:07:37,Chloroform,0.85,217.0,0.00391705069124424,-0.07058107428570727,-2.4070408081342367,-1.84,Winter
2012-01-19 14:07:37,Trichloroethene,0.75,6.7,0.11194029850746269,-0.12493873660829993,-0.9510135393091264,-1.84,Winter
2012-01-19 14:07:37,Tetrachloroethene,1.6,131.0,0.012213740458015267,0.20411998265592482,-1.9131513129998394,-1.84,Winter
2012-01-19 15:47:04,Chloroform,0.91,218.0,0.004174311926605505,-0.040958607678906384,-2.379415101283511,-1.73,Winter
2012-01-19 15:47:04,Tetrachloroethene,1.8,131.0,0.013740458015267175,0.25527250510330607,-1.8619987905524582,-1.73,Winter
2012-01-19 15:47:04,Trichloroethene,0.83,6.8,0.12205882352941176,-0.0809219076239261,-0.9134308203301624,-1.73,Winter
2012-01-19 17:26:32,Chloroform,0.86,217.0,0.003963133640552995,-0.06550154875643228,-2.4019612826049617,-2.67,Winter
2012-01-19 17:26:32,Trichloroethene,0.67,6.7,0.1,-0.17392519729917352,-1.0,-2.67,Winter
2012-01-19 17:26:32,Tetrachloroethene,1.7,130.0,0.013076923076923076,0.2304489213782739,-1.8834944309285628,-2.67,Winter
2012-01-19 19:05:59,Chloroform,1.02,217.0,0.004700460829493088,0.008600171761917567,-2.327859562086612,-2.07,Winter
2012-01-19 19:05:59,Tetrachloroethene,2.0,131.0,0.015267175572519083,0.3010299956639812,-1.8162412999917832,-2.07,Winter
2012-01-19 19:05:59,Trichloroethene,0.97,6.6,0.14696969696969697,-0.01322826573375516,-0.8327722012756238,-2.07,Winter
2012-01-19 20:45:27,Trichloroethene,1.1,,,0.04139268515822507,,-2.29,Winter
2012-01-19 20:45:27,Tetrachloroethene,2.5,131.0,0.019083969465648856,0.3979400086720376,-1.7193312869837265,-2.29,Winter
2012-01-19 20:45:27,Chloroform,1.06,217.0,0.004884792626728111,0.02530586526477026,-2.311153868583759,-2.29,Winter
2012-01-19 22:24:54,Tetrachloroethene,2.5,130.0,0.019230769230769232,0.3979400086720376,-1.716003343634799,-2.7,Winter
2012-01-19 22:24:54,Chloroform,0.96,227.0,0.004229074889867841,-0.017728766960431602,-2.3737546241535545,-2.7,Winter
2012-01-19 22:24:54,Trichloroethene,0.94,6.9,0.136231884057971,-0.026872146400301365,-0.8657212371375567,-2.7,Winter
2012-01-20 00:04:22,Tetrachloroethene,3.1,130.0,0.023846153846153847,0.4913616938342727,-1.622581658472564,-2.65,Winter
2012-01-20 00:04:22,Chloroform,1.09,225.0,0.004844444444444445,0.03742649794062367,-2.314756020170739,-2.65,Winter
2012-01-20 00:04:22,Trichloroethene,1.17,7.0,0.16714285714285712,0.06818586174616162,-0.7769121782680952,-2.65,Winter
2012-01-20 01:43:49,Trichloroethene,1.53,6.7,0.22835820895522388,0.1846914308175988,-0.6413833718832276,-4.15,Winter
2012-01-20 01:43:49,Tetrachloroethene,4.8,130.0,0.03692307692307692,0.6812412373755872,-1.4327021149312495,-4.15,Winter
2012-01-20 01:43:49,Chloroform,1.38,223.0,0.006188340807174887,0.13987908640123647,-2.208425776646924,-4.15,Winter
2012-01-20 03:23:17,Trichloroethene,1.02,6.7,0.15223880597014924,0.008600171761917567,-0.8174746309389089,-4.23,Winter
2012-01-20 03:23:17,Tetrachloroethene,3.2,129.0,0.024806201550387597,0.505149978319906,-1.605439731979343,-4.23,Winter
2012-01-20 03:23:17,Chloroform,1.13,220.0,0.005136363636363636,0.05307844348341968,-2.2893442373387867,-4.23,Winter
2012-01-20 05:02:44,Tetrachloroethene,2.9,128.0,0.02265625,0.4623979978989561,-1.6448119717489122,-4.79,Winter
2012-01-20 05:02:44,Trichloroethene,1.0,6.6,0.15151515151515152,0.0,-0.8195439355418687,-4.79,Winter
2012-01-20 05:02:44,Chloroform,1.1,219.0,0.005022831050228311,0.04139268515822507,-2.299051429681893,-4.79,Winter
2012-01-20 06:42:12,Tetrachloroethene,2.7,128.0,0.02109375,0.43136376415898736,-1.675846205488881,-4.02,Winter
2012-01-20 06:42:12,Trichloroethene,1.01,6.6,0.15303030303030304,0.004321373782642578,-0.815222561759226,-4.02,Winter
2012-01-20 06:42:12,Chloroform,1.1,219.0,0.005022831050228311,0.04139268515822507,-2.299051429681893,-4.02,Winter
2012-01-20 08:21:39,Chloroform,1.18,219.0,0.0053881278538812786,0.07188200730612536,-2.268562107533993,-4.12,Winter
2012-01-20 08:21:39,Tetrachloroethene,2.8,128.0,0.021875,0.4471580313422192,-1.6600519383056491,-4.12,Winter
2012-01-20 08:21:39,Trichloroethene,1.23,6.6,0.18636363636363637,0.08990511143939793,-0.7296388241024707,-4.12,Winter
2012-01-20 10:01:07,Trichloroethene,1.18,6.5,0.18153846153846154,0.07188200730612536,-0.7410313493367302,-4.33,Winter
2012-01-20 10:01:07,Tetrachloroethene,3.0,127.0,0.023622047244094488,0.47712125471966244,-1.6266824662362944,-4.33,Winter
2012-01-20 10:01:07,Chloroform,1.33,217.0,0.006129032258064516,0.12385164096708583,-2.2126080928814438,-4.33,Winter
2012-01-20 11:40:34,Chloroform,1.11,215.0,0.005162790697674419,0.04532297878665747,-2.287115481128948,-7.45,Winter
2012-01-20 11:40:34,Trichloroethene,1.17,6.4,0.1828125,0.06818586174616162,-0.7379941122377256,-7.45,Winter
2012-01-20 11:40:34,Tetrachloroethene,2.3,125.0,0.0184,0.36172783601759284,-1.7351821769904636,-7.45,Winter
2012-01-20 13:20:03,Trichloroethene,1.16,6.3,0.1841269841269841,0.06445798922691845,-0.7348825602266633,-9.09,Winter
2012-01-20 13:20:03,Tetrachloroethene,2.6,125.0,0.0208,0.414973347970818,-1.6819366650372385,-9.09,Winter
2012-01-20 13:20:03,Chloroform,1.14,215.0,0.005302325581395349,0.05690485133647255,-2.2755336085791327,-9.09,Winter
2012-01-20 14:59:32,Trichloroethene,1.15,6.5,0.1769230769230769,0.06069784035361165,-0.7522155162892439,-5.27,Winter
2012-01-20 14:59:32,Chloroform,1.13,215.0,0.005255813953488371,0.05307844348341968,-2.2793600164321854,-5.27,Winter
2012-01-20 14:59:32,Tetrachloroethene,2.4,125.0,0.0192,0.38021124171160603,-1.7166987712964503,-5.27,Winter
2012-01-20 16:39:00,Tetrachloroethene,2.8,124.0,0.02258064516129032,0.4471580313422192,-1.646263653820016,1.18,Winter
2012-01-20 16:39:00,Trichloroethene,1.43,6.4,0.22343749999999998,0.1553360374650618,-0.6508439365188254,1.18,Winter
2012-01-20 16:39:00,Chloroform,1.37,214.0,0.006401869158878505,0.1367205671564068,-2.193693206192784,1.18,Winter
2012-01-20 18:18:27,Chloroform,1.14,215.0,0.005302325581395349,0.05690485133647255,-2.2755336085791327,1.18,Winter
2012-01-20 18:18:27,Tetrachloroethene,2.4,125.0,0.0192,0.38021124171160603,-1.7166987712964503,1.18,Winter
2012-01-20 18:18:27,Trichloroethene,1.16,6.5,0.17846153846153845,0.06445798922691845,-0.7484553674159371,1.18,Winter
2012-01-20 19:57:55,Chloroform,1.35,216.0,0.00625,0.13033376849500614,-2.2041199826559246,-7.17,Winter
2012-01-20 19:57:55,Trichloroethene,1.44,6.4,0.22499999999999998,0.15836249209524964,-0.6478174818886375,-7.17,Winter
2012-01-20 19:57:55,Tetrachloroethene,3.3,125.0,0.0264,0.5185139398778874,-1.578396073130169,-7.17,Winter
2012-01-20 21:37:22,Tetrachloroethene,2.6,125.0,0.0208,0.414973347970818,-1.6819366650372385,-6.33,Winter
2012-01-20 21:37:22,Trichloroethene,1.05,6.4,0.1640625,0.021189299069938092,-0.784990674913949,-6.33,Winter
2012-01-20 21:37:22,Chloroform,1.06,217.0,0.004884792626728111,0.02530586526477026,-2.311153868583759,-6.33,Winter
2012-01-20 23:16:50,Tetrachloroethene,3.1,124.0,0.025,0.4913616938342727,-1.6020599913279623,-5.8,Winter
2012-01-20 23:16:50,Chloroform,1.25,216.0,0.005787037037037037,0.09691001300805642,-2.2375437381428744,-5.8,Winter
2012-01-20 23:16:50,Trichloroethene,1.06,6.4,0.165625,0.02530586526477026,-0.7808741087191169,-5.8,Winter
2012-01-21 00:56:17,Trichloroethene,0.89,6.5,0.13692307692307693,-0.0506099933550872,-0.8635233499979428,-9.95,Winter
2012-01-21 00:56:17,Tetrachloroethene,2.5,124.0,0.020161290322580645,0.3979400086720376,-1.6954816764901974,-9.95,Winter
2012-01-21 00:56:17,Chloroform,1.04,216.0,0.004814814814814815,0.01703333929878037,-2.3174204118521504,-9.95,Winter
2012-01-21 02:35:45,Chloroform,1.14,217.0,0.005253456221198156,0.05690485133647255,-2.279554882512057,-7.51,Winter
2012-01-21 02:35:45,Tetrachloroethene,2.8,125.0,0.0224,0.4471580313422192,-1.6497519816658373,-7.51,Winter
2012-01-21 02:35:45,Trichloroethene,1.08,6.4,0.16875,0.03342375548694973,-0.7727562184969374,-7.51,Winter
2012-01-21 04:15:12,Chloroform,1.11,217.0,0.00511520737327189,0.04532297878665747,-2.291136755061872,-4.91,Winter
2012-01-21 04:15:12,Tetrachloroethene,2.7,124.0,0.021774193548387097,0.43136376415898736,-1.6620579210032478,-4.91,Winter
2012-01-21 04:15:12,Trichloroethene,1.06,6.4,0.165625,0.02530586526477026,-0.7808741087191169,-4.91,Winter
2012-01-21 05:00:00,Trichloroethene,,6.4,,,,-4.82,Winter
2012-01-21 05:00:00,Chloroform,,217.0,,,,-4.82,Winter
2012-01-21 05:00:00,Tetrachloroethene,,124.0,,,,-4.82,Winter
2012-01-21 07:34:07,Trichloroethene,0.93,,,-0.031517051446064856,,-3.37,Winter
2012-01-21 07:34:07,Chloroform,1.03,217.0,0.004746543778801843,0.012837224705172217,-2.323622509143357,-3.37,Winter
2012-01-21 07:34:07,Tetrachloroethene,2.3,124.0,0.018548387096774192,0.36172783601759284,-1.7316938491446423,-3.37,Winter
2012-01-21 09:13:35,Tetrachloroethene,2.5,124.0,0.020161290322580645,0.3979400086720376,-1.6954816764901974,-3.0,Winter
2012-01-21 09:13:35,Chloroform,1.1,216.0,0.005092592592592593,0.04139268515822507,-2.2930610659927058,-3.0,Winter
2012-01-21 09:13:35,Trichloroethene,1.06,6.4,0.165625,0.02530586526477026,-0.7808741087191169,-3.0,Winter
2012-01-21 10:53:02,Chloroform,1.31,216.0,0.006064814814814815,0.11727129565576427,-2.2171824554951667,-4.41,Winter
2012-01-21 10:53:02,Tetrachloroethene,2.9,123.0,0.02357723577235772,0.4623979978989561,-1.627507113540442,-4.41,Winter
2012-01-21 10:53:02,Trichloroethene,1.34,6.3,0.21269841269841272,0.12710479836480765,-0.672235751088774,-4.41,Winter
2012-01-21 12:32:31,Tetrachloroethene,2.4,124.0,0.01935483870967742,0.38021124171160603,-1.713210443450629,-5.1,Winter
2012-01-21 12:32:31,Chloroform,1.13,216.0,0.005231481481481481,0.05307844348341968,-2.281375307667511,-5.1,Winter
2012-01-21 12:32:31,Trichloroethene,0.84,6.3,0.13333333333333333,-0.07572071393811836,-0.8750612633917001,-5.1,Winter
2012-01-21 14:12:03,Tetrachloroethene,2.4,123.0,0.01951219512195122,0.38021124171160603,-1.709693869727792,-7.4,Winter
2012-01-21 14:12:03,Chloroform,1.12,216.0,0.005185185185185186,0.04921802267018165,-2.285235728480749,-7.4,Winter
2012-01-21 14:12:03,Trichloroethene,1.05,6.3,0.16666666666666669,0.021189299069938092,-0.7781512503836436,-7.4,Winter
2012-01-21 15:51:39,Trichloroethene,1.4,6.4,0.21874999999999997,0.146128035678238,-0.6600519383056492,-3.16,Winter
2012-01-21 15:51:39,Chloroform,1.33,215.0,0.006186046511627907,0.12385164096708583,-2.2085868189485196,-3.16,Winter
2012-01-21 15:51:39,Tetrachloroethene,2.9,123.0,0.02357723577235772,0.4623979978989561,-1.627507113540442,-3.16,Winter
2012-01-21 17:31:22,Tetrachloroethene,2.5,122.0,0.020491803278688523,0.3979400086720376,-1.6884198220027107,-2.98,Winter
2012-01-21 17:31:22,Chloroform,1.23,215.0,0.005720930232558139,0.08990511143939793,-2.2425333484762073,-2.98,Winter
2012-01-21 17:31:22,Trichloroethene,1.13,6.4,0.17656249999999998,0.05307844348341968,-0.7531015305004675,-2.98,Winter
2012-01-21 19:11:09,Chloroform,1.09,215.0,0.005069767441860465,0.03742649794062367,-2.2950119619749816,-4.86,Winter
2012-01-21 19:11:09,Trichloroethene,0.98,6.4,0.15312499999999998,-0.00877392430750515,-0.8149538982913924,-4.86,Winter
2012-01-21 19:11:09,Tetrachloroethene,2.2,122.0,0.018032786885245903,0.3424226808222063,-1.743937149852542,-4.86,Winter
2012-01-21 20:51:00,Tetrachloroethene,2.6,122.0,0.021311475409836068,0.414973347970818,-1.6713864827039302,-7.46,Winter
2012-01-21 20:51:00,Trichloroethene,1.19,6.3,0.18888888888888888,0.07554696139253074,-0.723793588061051,-7.46,Winter
2012-01-21 20:51:00,Chloroform,1.31,215.0,0.006093023255813954,0.11727129565576427,-2.215167164259841,-7.46,Winter
2012-01-21 22:30:58,Tetrachloroethene,2.4,122.0,0.019672131147540982,0.38021124171160603,-1.7061485889631423,-8.02,Winter
2012-01-21 22:30:58,Chloroform,1.18,215.0,0.005488372093023256,0.07188200730612536,-2.26055645260948,-8.02,Winter
2012-01-21 22:30:58,Trichloroethene,1.09,6.4,0.1703125,0.03742649794062367,-0.7687534760432635,-8.02,Winter
2012-01-22 00:10:29,Trichloroethene,1.28,6.3,0.20317460317460317,0.10720996964786837,-0.6921305798057134,-3.65,Winter
2012-01-22 00:10:29,Tetrachloroethene,2.6,122.0,0.021311475409836068,0.414973347970818,-1.6713864827039302,-3.65,Winter
2012-01-22 00:10:29,Chloroform,1.17,216.0,0.005416666666666666,0.06818586174616162,-2.2662678894047694,-3.65,Winter
2012-01-22 01:49:56,Tetrachloroethene,2.8,122.0,0.022950819672131147,0.4471580313422192,-1.639201799332529,-4.99,Winter
2012-01-22 01:49:56,Trichloroethene,1.3,6.3,0.20634920634920637,0.11394335230683678,-0.685397197146745,-4.99,Winter
2012-01-22 01:49:56,Chloroform,1.3,215.0,0.006046511627906977,0.11394335230683678,-2.2184951076087684,-4.99,Winter
2012-01-22 03:29:24,Trichloroethene,1.03,6.2,0.16612903225806452,0.012837224705172217,-0.7795544647930817,-4.99,Winter
2012-01-22 03:29:24,Tetrachloroethene,2.3,122.0,0.01885245901639344,0.36172783601759284,-1.7246319946571553,-4.99,Winter
2012-01-22 03:29:24,Chloroform,1.17,216.0,0.005416666666666666,0.06818586174616162,-2.2662678894047694,-4.99,Winter
2012-01-22 05:08:51,Chloroform,1.28,216.0,0.005925925925925926,0.10720996964786837,-2.227243781503063,-2.42,Winter
2012-01-22 05:08:51,Tetrachloroethene,2.6,122.0,0.021311475409836068,0.414973347970818,-1.6713864827039302,-2.42,Winter
2012-01-22 05:08:51,Trichloroethene,1.1,6.3,0.17460317460317462,0.04139268515822507,-0.7579478642953567,-2.42,Winter
2012-01-22 06:48:19,Chloroform,1.07,216.0,0.004953703703703704,0.029383777685209667,-2.3050699734657214,-3.92,Winter
2012-01-22 06:48:19,Tetrachloroethene,2.1,122.0,0.01721311475409836,0.3222192947339193,-1.7641405359408289,-3.92,Winter
2012-01-22 06:48:19,Trichloroethene,0.97,6.4,0.1515625,-0.01322826573375516,-0.8194082397176423,-3.92,Winter
2012-01-22 08:27:46,Chloroform,1.12,216.0,0.005185185185185186,0.04921802267018165,-2.285235728480749,-6.06,Winter
2012-01-22 08:27:46,Trichloroethene,1.08,6.2,0.17419354838709677,0.03342375548694973,-0.7589679340113041,-6.06,Winter
2012-01-22 08:27:46,Tetrachloroethene,2.3,122.0,0.01885245901639344,0.36172783601759284,-1.7246319946571553,-6.06,Winter
2012-01-22 10:07:14,Tetrachloroethene,2.1,123.0,0.01707317073170732,0.3222192947339193,-1.7676858167054785,-2.72,Winter
2012-01-22 10:07:14,Chloroform,1.05,217.0,0.004838709677419355,0.021189299069938092,-2.3152704347785913,-2.72,Winter
2012-01-22 10:07:14,Trichloroethene,0.89,6.4,0.1390625,-0.0506099933550872,-0.8567899673389744,-2.72,Winter
2012-01-22 11:46:41,Tetrachloroethene,2.2,122.0,0.018032786885245903,0.3424226808222063,-1.743937149852542,-2.9,Winter
2012-01-22 11:46:41,Chloroform,1.0,217.0,0.004608294930875576,0.0,-2.3364597338485296,-2.9,Winter
2012-01-22 11:46:41,Trichloroethene,1.13,6.3,0.17936507936507937,0.05307844348341968,-0.746262105970162,-2.9,Winter
2012-01-22 13:26:09,Chloroform,0.99,217.0,0.00456221198156682,-0.004364805402450088,-2.3408245392509794,-1.08,Winter
2012-01-22 13:26:09,Tetrachloroethene,2.1,123.0,0.01707317073170732,0.3222192947339193,-1.7676858167054785,-1.08,Winter
2012-01-22 13:26:09,Trichloroethene,0.96,6.3,0.15238095238095237,-0.017728766960431602,-0.8170693164140134,-1.08,Winter
2012-01-22 15:05:36,Trichloroethene,0.9,6.4,0.140625,-0.045757490560675115,-0.8519374645445623,-2.63,Winter
2012-01-22 15:05:36,Chloroform,1.0,218.0,0.0045871559633027525,0.0,-2.3384564936046046,-2.63,Winter
2012-01-22 15:05:36,Tetrachloroethene,2.0,123.0,0.016260162601626018,0.3010299956639812,-1.7888751157754168,-2.63,Winter
2012-01-22 16:45:05,Chloroform,1.0,218.0,0.0045871559633027525,0.0,-2.3384564936046046,-2.1,Winter
2012-01-22 16:45:05,Tetrachloroethene,1.9,123.0,0.015447154471544714,0.2787536009528289,-1.811151510486569,-2.1,Winter
2012-01-22 16:45:05,Trichloroethene,0.96,6.3,0.15238095238095237,-0.017728766960431602,-0.8170693164140134,-2.1,Winter
2012-01-22 18:24:40,Chloroform,0.92,220.0,0.004181818181818182,-0.03621217265444471,-2.378634853476651,-3.14,Winter
2012-01-22 18:24:40,Tetrachloroethene,1.9,124.0,0.01532258064516129,0.2787536009528289,-1.814668084209406,-3.14,Winter
2012-01-22 18:24:40,Trichloroethene,1.02,6.4,0.159375,0.008600171761917567,-0.7975798022219697,-3.14,Winter
2012-01-22 20:04:19,Trichloroethene,0.66,6.5,0.10153846153846155,-0.1804560644581313,-0.9933694211009868,-1.45,Winter
2012-01-22 20:04:19,Tetrachloroethene,1.7,124.0,0.013709677419354839,0.2304489213782739,-1.862972763783961,-1.45,Winter
2012-01-22 20:04:19,Chloroform,0.92,220.0,0.004181818181818182,-0.03621217265444471,-2.378634853476651,-1.45,Winter
2012-01-22 21:53:28,Tetrachloroethene,1.8,124.0,0.014516129032258065,0.25527250510330607,-1.838149180058929,-1.49,Winter
2012-01-22 21:53:28,Chloroform,0.86,220.0,0.003909090909090909,-0.06550154875643228,-2.4079242295786387,-1.49,Winter
2012-01-22 21:53:28,Trichloroethene,0.7,6.6,0.10606060606060606,-0.1549019599857432,-0.9744458955276118,-1.49,Winter
2012-01-22 23:47:08,Trichloroethene,1.2,6.6,0.18181818181818182,0.07918124604762482,-0.7403626894942439,-1.59,Winter
2012-01-22 23:47:08,Chloroform,1.07,221.0,0.004841628959276019,0.029383777685209667,-2.315008495999901,-1.59,Winter
2012-01-22 23:47:08,Tetrachloroethene,2.0,125.0,0.016,0.3010299956639812,-1.7958800173440752,-1.59,Winter
2012-01-23 01:40:48,Tetrachloroethene,1.7,125.0,0.0136,0.2304489213782739,-1.8664610916297826,-2.45,Winter
2012-01-23 01:40:48,Trichloroethene,1.01,6.5,0.1553846153846154,0.004321373782642578,-0.8085919828602129,-2.45,Winter
2012-01-23 01:40:48,Chloroform,0.86,220.0,0.003909090909090909,-0.06550154875643228,-2.4079242295786387,-2.45,Winter
